OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,City,State,ZipCode,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ComplianceStatus,Outlier,usage_type,BuildingAge,BuildingRatio,IsMultiUse,NumberPropertyUses
20273,2016,NonResidential,Residence Hall,Brooklyn Plaza,4106 Brooklyn Ave Ne,Seattle,WA,98105.0,1142001455,4,NORTHEAST,47.65711,-122.31409,1.0,3,28572,0,28572,Residence Hall/Dormitory,22000.0,Parking,7000.0,,,,Compliant,,Multi-usages,23,1.0,1,2
716,2016,NonResidential,Retail Store,Western Building,619 Western Avenue,Seattle,WA,98104.0,7666202570,7,DOWNTOWN,47.60223,-122.33602,1.0,6,86204,0,86204,Other,67670.0,Retail Store,13534.0,,,,Compliant,,Multi-usages,106,1.0,0,1
369,2016,NonResidential,Self-Storage Facility,Seattle Vault Self Storage,1800 Terry Ave.,Seattle,WA,98101.0,0660001580,7,DOWNTOWN,47.61591,-122.33238,1.0,5,93660,0,93660,Self-Storage Facility,93660.0,,,,,,Compliant,,Mono-usage,52,1.0,0,1
24591,2016,NonResidential,Small- and Mid-Sized Office,2724 1st Avenue South,2724 1st Avenue South,Seattle,WA,98134.0,7666206040,2,GREATER DUWAMISH,47.57893,-122.33374,1.0,1,20460,0,20460,Office,20460.0,,,,,,Compliant,,Mono-usage,90,1.0,0,1
25452,2016,NonResidential,Mixed Use Property,Chandler's Cove - SEDO,901 Fairview Ave. N.,Seattle,WA,98109.0,4088803045,3,LAKE UNION,47.62774,-122.33384,1.0,2,34639,15402,19237,Restaurant,23373.0,Other,19659.0,Parking,15402.0,,Compliant,,Multi-usages,28,0.5553566788879587,1,3
19855,2016,NonResidential,Small- and Mid-Sized Office,Lowman & Hanford Building,616 First Avenue,Seattle,WA,98104.0,0939000125,7,DOWNTOWN,47.60247,-122.33372,1.0,7,23622,0,23622,Office,26195.0,Restaurant,2285.0,,,,Compliant,,Multi-usages,116,1.0,1,2
322,2016,NonResidential,Large Office,Cox Media Group Seattle KIRO TV (322),2801 3rd Ave,Seattle,WA,98121.0,0656000005,7,DOWNTOWN,47.61757,-122.35122,0.0,3,100734,26731,74003,Office,100734.0,,,,,,Compliant,,Mono-usage,48,0.7346377588500407,0,1
21125,2016,NonResidential,Small- and Mid-Sized Office,The Peck Building,701 North 36th Street,Seattle,WA,98103.0,1972202940,6,LAKE UNION,47.65114,-122.34954,1.0,5,33740,6010,27730,Office,15908.0,Retail Store,8762.0,Parking,1500.0,,Compliant,,Multi-usages,15,0.8218731475992886,1,3
23277,2016,NonResidential,Warehouse,23277 HSC HarbIsl,3419 11th Ave. S.W.,Seattle,WA,98134.0,7666702210,1,GREATER DUWAMISH,47.57279,-122.35066,1.0,1,20200,0,20200,Non-Refrigerated Warehouse,18700.0,Office,1500.0,,,,Compliant,,Multi-usages,116,1.0,1,2
382,2016,NonResidential,Small- and Mid-Sized Office,Collins Building,524 2nd Ave,Seattle,WA,98104.0,0939000025,7,DOWNTOWN,47.60227,-122.33202,1.0,5,50176,0,50176,Office,50328.0,Other,8329.0,Restaurant,4253.0,,Compliant,,Multi-usages,116,1.0,1,3
21898,2016,NonResidential,Warehouse,Halfon Candy Company,9229 10th Avenue South,Seattle,WA,98108.0,2433700076,1,GREATER DUWAMISH,47.51968,-122.3212,1.0,1,31300,0,31300,Non-Refrigerated Warehouse,31300.0,,,,,,Error - Correct Default Data,,Mono-usage,38,1.0,0,1
480,2016,NonResidential,Mixed Use Property,307 Westlake - SEDO,307 Westlake Ave. N.,Seattle,WA,98109.0,1986200135,7,LAKE UNION,47.62121,-122.33885,1.0,5,159700,50654,109046,Other,72407.0,Parking,49314.0,Office,37406.0,,Compliant,,Multi-usages,13,0.6828177833437695,1,4
498,2016,NonResidential,Hospital,SCCA,825 Eastlake Ave E,Seattle,WA,98109.0,1361300055,3,LAKE UNION,47.62667,-122.32965,1.0,7,351530,150455,201075,Hospital (General Medical & Surgical),215602.0,,,,,,Compliant,,Mono-usage,16,0.5719995448468125,0,1
27830,2016,NonResidential,Small- and Mid-Sized Office,ELYSIAN BREWING CO & OFFICES,1221 E Pike St.,Seattle,WA,98122.0,6003000070,3,EAST,47.61393,-122.31589,1.0,3,23422,0,23422,Office,23422.0,,,,,,Compliant,,Mono-usage,96,1.0,0,1
623,2016,NonResidential,Distribution Center,Hullin Transfer Building,270 S HANFORD ST,Seattle,WA,98134.0,7666205408,2,GREATER DUWAMISH,47.57658,-122.33054,1.0,2,92792,0,92792,Distribution Center,85343.0,Office,13435.0,,,,Compliant,,Multi-usages,54,1.0,1,2
267,2016,NonResidential,Hotel,Grand Hyatt Seattle,721 Pine St,Seattle,WA,98101.0,6792120000,7,DOWNTOWN,47.61275,-122.3333,1.0,0,934292,0,934292,Hotel,495536.0,Parking,438756.0,Restaurant,49700.0,,Compliant,,Multi-usages,17,1.0,1,5
25025,2016,NonResidential,Warehouse,(ID25025) 1801 Ranier Ave S,1801 Ranier Ave S,Seattle,WA,98144.0,3683900005,3,GREATER DUWAMISH,47.5867,-122.30519,1.0,2,25955,0,25955,Non-Refrigerated Warehouse,14150.0,Other - Services,8745.0,Office,3060.0,,Compliant,,Multi-usages,88,1.0,1,3
387,2016,NonResidential,Large Office,Puget Sound Plaza,1325 4th Avenue,Seattle,WA,98101.0,0002400002,7,DOWNTOWN,47.60869,-122.33588,1.0,21,298426,0,298426,Office,286538.0,Parking,197750.0,Other - Education,11888.0,2017201320092008,Compliant,,Multi-usages,56,1.0,1,3
21488,2016,NonResidential,Mixed Use Property,E0010 - Elliott Court,2103-2107 Elliott Avenue,Seattle,WA,98121.0,1977200245,7,DOWNTOWN,47.61113,-122.34556,1.0,4,82065,34800,47265,Parking,36036.0,Office,27594.0,Retail Store,13945.0,,Compliant,,Multi-usages,26,0.5759458965454213,1,3
438,2016,NonResidential,Medical Office,1101 Madison Tower,1101 Madison,Seattle,WA,98104.0,1978200625,3,EAST,47.60921,-122.32425,1.0,14,690158,407795,282363,Medical Office,270384.0,Parking,270383.0,,,2012201020072006,Compliant,,Multi-usages,24,0.4091280547352925,1,2
48287,2016,NonResidential,Large Office,Central Link Operations and Maintenance Facility,3407 Airport Way South,Seattle,WA,98134.0,7666203110,2,GREATER DUWAMISH,47.5735,-122.32239,1.0,4,162157,0,162157,Office,88698.0,Other - Services,72726.0,,,,Compliant,,Multi-usages,11,1.0,1,2
37008,2016,NonResidential,Other,CenturyLink Field Event Center,1000 Occidental Ave.,Seattle,WA,98134.0,7666204876,2,GREATER DUWAMISH,47.59544,-122.33159,1.0,6,333698,0,333698,Parking,432903.0,Other - Entertainment/Public Assembly,333698.0,,,,Compliant,,Multi-usages,17,1.0,1,2
24602,2016,Nonresidential COS,Other,Southwest Precinct,2300 SW Webster St,Seattle,WA,98106.0,7985400296,1,DELRIDGE,47.53578,-122.36205,1.0,2,28531,0,28531,Other,28303.0,Parking,1100.0,,,,Compliant,,Multi-usages,14,1.0,1,2
19746,2016,NonResidential,Other,ARTECH,2609 1st Avenue,Seattle,WA,98121.0,0653000350,7,DOWNTOWN,47.6153,-122.35014,1.0,1,23000,0,23000,Other,20310.0,Office,2689.600098,,,,Compliant,,Multi-usages,70,1.0,1,2
26994,2016,NonResidential,Mixed Use Property,Arboretum Court 2,3130 E Madison St,Seattle,WA,98122.0,5332200210,3,EAST,47.627,-122.29153,1.0,2,21036,0,21036,Parking,11021.0,Fitness Center/Health Club/Gym,8164.0,Office,7280.0,,Compliant,,Multi-usages,28,1.0,1,5
21580,2016,NonResidential,Small- and Mid-Sized Office,Galer,214 Galer St,Seattle,WA,98102.0,2107700160,4,LAKE UNION,47.63245,-122.32529,1.0,3,33176,0,33176,Office,33176.0,Parking,15000.0,,,,Compliant,,Multi-usages,29,1.0,1,2
406,2016,NonResidential,Large Office,520 Pike Tower,520 Pike Street,Seattle,WA,98101.0,1975700160,7,DOWNTOWN,47.61125,-122.33494,1.0,29,500000,0,500000,Office,411301.0,Parking,80005.0,Retail Store,14528.0,201720152014201220102008,Compliant,,Multi-usages,33,1.0,1,3
20082,2016,NonResidential,Hotel,La Quinta Inn & Suites,2224 8th Ave,Seattle,WA,98121.0,0660000435,7,DOWNTOWN,47.61798,-122.33974,1.0,7,61180,12960,48220,Hotel,61180.0,,,,,,Compliant,,Mono-usage,56,0.7881660673422687,0,1
2,2016,NonResidential,Hotel,Paramount Hotel,724 Pine street,Seattle,WA,98101.0,0659000220,7,DOWNTOWN,47.61317,-122.33393,1.0,11,103566,15064,88502,Hotel,83880.0,Parking,15064.0,Restaurant,4622.0,,Compliant,,Multi-usages,20,0.8545468590077825,1,3
241,2016,NonResidential,Hotel,Hotel Nexus,2140 N. Northgate Way,Seattle,WA,98133.0,4468400005,5,NORTHWEST,47.70916,-122.33216,1.0,4,64893,0,64893,Hotel,64893.0,,,,,,Compliant,,Mono-usage,48,1.0,0,1
20565,2016,NonResidential,Supermarket / Grocery Store,Safeway 0368 - Queen Anne,2100 Queen Anne Ave N,Seattle,WA,98109.0,1794500895,7,MAGNOLIA / QUEEN ANNE,47.63776,-122.35606,1.0,1,25159,0,25159,Supermarket/Grocery Store,25883.0,Parking,0.0,,,,Compliant,,Multi-usages,54,1.0,1,2
49716,2016,NonResidential,Residence Hall,Alder Hall,1315 NE Campus Parkway,Seattle,WA,98195.0,1142002345,4,NORTHEAST,47.65599,-122.31385,1.0,7,192259,0,192259,Residence Hall/Dormitory,188118.0,Supermarket/Grocery Store,7000.0,,,,Compliant,,Multi-usages,4,1.0,1,2
22881,2016,NonResidential,Mixed Use Property,(ID22881) INTERBAY BUILDING,3411 THORNDYKE AVE W,Seattle,WA,98119.0,2771102250,7,MAGNOLIA / QUEEN ANNE,47.65118,-122.37875,1.0,2,57644,0,57644,Office,20176.0,Other - Services,19440.0,Non-Refrigerated Warehouse,15490.0,,Compliant,,Multi-usages,56,1.0,1,3
27145,2016,NonResidential,Large Office,719 2nd Ave (Millennium Tower),719 2nd Ave,Seattle,WA,98104.0,5530510000,7,DOWNTOWN,47.60331,-122.33389,1.0,6,706176,0,706176,Office,222807.0,Parking,78049.0,Bank Branch,5171.0,20172016,Compliant,,Multi-usages,16,1.0,1,3
26154,2016,NonResidential,Small- and Mid-Sized Office,Queen Anne Evangelical Lutheran Church,2400 8th Ave W,Seattle,WA,98119.0,9405800065,7,MAGNOLIA / QUEEN ANNE,47.63985,-122.36712,1.0,2,25481,0,25481,Office,25481.0,,,,,,Compliant,,Mono-usage,56,1.0,0,1
27587,2016,NonResidential,Small- and Mid-Sized Office,Meridian Center Building,10303 Meridian Ave N,Seattle,WA,98133.0,5464300065,5,NORTHWEST,47.70349,-122.33424,1.0,3,24696,6300,18396,Office,18396.0,Parking,6300.0,,,,Compliant,,Multi-usages,33,0.7448979591836735,1,2
689,2016,NonResidential,Other,Marketplace at Queen Anne,600 1st Ave N,Seattle,WA,98109.0,5161000000,7,MAGNOLIA / QUEEN ANNE,47.62476,-122.35521,3.0,2,81336,0,81336,Lifestyle Center,81385.0,,,,,,Compliant,,Mono-usage,22,1.0,0,1
24538,2016,NonResidential,Warehouse,Cloverdale Business Park Building C,309 South Cloverdale Street,Seattle,WA,98108.0,3224049012,1,GREATER DUWAMISH,47.52549,-122.33064,1.0,1,48020,0,48020,Non-Refrigerated Warehouse,47800.0,,,,,,Compliant,,Mono-usage,37,1.0,0,1
25672,2016,NonResidential,Small- and Mid-Sized Office,Ten Sixteen East Pike Inc,1016 East Pike,Seattle,WA,98122.0,6003500440,3,EAST,47.61435,-122.31859,1.0,3,22866,0,22866,Office,22866.0,,,,,,Compliant,,Mono-usage,103,1.0,0,1
20372,2016,NonResidential,Hotel,Hotel Andra,2000 4th ave,Seattle,WA,98121.0,1604500000,7,DOWNTOWN,47.61345,-122.34068,1.0,9,104000,0,104000,Hotel,96000.0,Restaurant,8000.0,,,,Compliant,,Multi-usages,91,1.0,1,2
49715,2016,NonResidential,Residence Hall,Elm Hall,1218 NE Campus Pkwy,Seattle,WA,98195.0,1142002135,4,NORTHEAST,47.65642,-122.31475,1.0,5,136758,0,136758,Residence Hall/Dormitory,207017.0,,,,,,Compliant,,Mono-usage,4,1.0,0,1
25673,2016,NonResidential,Retail Store,The Ford Building,1521 10th Ave,Seattle,WA,98122.0,6003500470,3,EAST,47.61466,-122.31984,1.0,1,30240,0,30240,Retail Store,32205.0,Restaurant,714.0,,,,Compliant,,Multi-usages,96,1.0,1,2
27131,2016,NonResidential,Distribution Center,Pacific Rubber Inc,6720 E Marginal Way S,Seattle,WA,98108.0,5367204010,2,GREATER DUWAMISH,47.54333,-122.32792,1.0,1,25620,0,25620,Distribution Center,25620.0,,,,,,Compliant,,Mono-usage,42,1.0,0,1
532,2016,NonResidential,Other,Ballard Blocks I,1416 NW 46th ST,Seattle,WA,98107.0,2768303229,6,BALLARD,47.66233,-122.3748,1.0,5,322869,182454,140415,Parking,182454.0,Retail Store,130744.0,,,,Compliant,,Multi-usages,8,0.4348977449058286,1,2
20166,2016,NonResidential,University,Beebe,2014 9TH AVE,Seattle,WA,98121.0,0660001305,7,DOWNTOWN,47.61679,-122.33619,1.0,3,28800,0,28800,College/University,28800.0,,,,,,Compliant,,Mono-usage,106,1.0,0,1
20685,2016,NonResidential,Other,Toyota of Lake City,13355 Lake City Way NE,Seattle,WA,98125.0,1453600005,5,NORTH,47.72599,-122.29314,1.0,2,38787,0,38787,Automobile Dealership,38787.0,Parking,0.0,,,,Compliant,,Multi-usages,40,1.0,1,2
26040,2016,NonResidential,Self-Storage Facility,Stor-More Self Storage,2850 SW Yancy Street,Seattle,WA,98126.0,9358000450,1,DELRIDGE,47.56785,-122.37039,1.0,3,66610,0,66610,Self-Storage Facility,66720.0,,,,,,Compliant,,Mono-usage,22,1.0,0,1
23113,2016,NonResidential,Medical Office,Central Campus,201 16th Ave. E.,Seattle,WA,98112.0,3117000005,3,EAST,47.62014,-122.31228,1.0,3,591981,0,591981,Medical Office,520187.0,Parking,282392.0,Other/Specialty Hospital,54159.0,,Compliant,,Multi-usages,52,1.0,1,4
19917,2016,Nonresidential COS,Other,Fire Station 02,2334 4th Ave,Seattle,WA,98121.0,0696000160,7,DOWNTOWN,47.61607,-122.34449,1.0,2,37740,0,37740,Fire Station,38939.0,,,,,,Compliant,,Mono-usage,94,1.0,0,1
20029,2016,NonResidential,Residence Hall,Washington Phikeia Foundation,2111 NE 47th St,Seattle,WA,98105.0,0925049089,4,NORTHEAST,47.66282,-122.305,1.0,3,21499,0,21499,Residence Hall/Dormitory,21499.0,,,,,,Compliant,,Mono-usage,95,1.0,0,1
26393,2016,NonResidential,Retail Store,4518 University,4518 University Way NE,Seattle,WA,98105.0,8816400135,4,NORTHEAST,47.66188,-122.31279,1.0,4,33910,0,33910,Retail Store,14585.0,Office,14462.0,,,,Compliant,,Multi-usages,63,1.0,1,2
25659,2016,NonResidential,Small- and Mid-Sized Office,Union Trust Building,119 S. Main Street,Seattle,WA,98104.0,5247800360,7,DOWNTOWN,47.59979,-122.33318,1.0,4,39030,0,39030,Office,32001.0,Retail Store,6685.0,,,,Compliant,,Multi-usages,114,1.0,1,2
49966,2016,NonResidential,Other,Smilow Rainier Vista Boys & Girls Club,4520 Martin Luther King Jr. Way S,Seattle,WA,98108.0,6056110050,2,SOUTHEAST,47.5626,-122.29396,1.0,0,40265,0,40265,Pre-school/Daycare,40265.0,,,,,,Compliant,,Mono-usage,7,1.0,0,1
25670,2016,NonResidential,Small- and Mid-Sized Office,Legacy Pine Street,1535 11th Ave,Seattle,WA,98122.0,6003500395,3,EAST,47.61508,-122.31845,1.0,3,20897,0,20897,Office,10228.0,Retail Store,3433.0,Non-Refrigerated Warehouse,3400.0,,Compliant,,Multi-usages,110,1.0,1,3
26939,2016,NonResidential,K-12 School,First Place,172 20th Ave,Seattle,WA,98122.0,9826701245,3,CENTRAL,47.6032,-122.30596,1.0,2,22344,0,22344,K-12 School,22344.0,,,,,,Compliant,,Mono-usage,91,1.0,0,1
49780,2016,NonResidential,Other,2020 Fifth Avenue Dat Center,2020 Fifth Avenue,Seattle,WA,98121.0,0659000905,7,DOWNTOWN,47.61449,-122.33956,1.0,7,90679,35120,55559,Data Center,60000.0,Parking,30700.0,,,,Compliant,,Multi-usages,41,0.6126997430496587,1,2
28033,2016,NonResidential,Distribution Center,"Park Manor, LLC",601-619 S. Snoqualmie Street,Seattle,WA,98108.0,7376600765,2,GREATER DUWAMISH,47.5616,-122.32603,1.0,1,28320,0,28320,Distribution Center,28320.0,Parking,0.0,,,,Compliant,,Multi-usages,45,1.0,1,2
21321,2016,NonResidential,Other,5265050802 - WM1084 Fifth and Union,1401 5th AVE,Seattle,WA,98101.0,1975700281,7,DOWNTOWN,47.60985,-122.33527,1.0,2,25920,0,25920,Bank Branch,23230.0,,,,,,Compliant,,Mono-usage,75,1.0,0,1
20141,2016,NonResidential,Mixed Use Property,WALDEN BUILDING,3031 S WALDEN ST,Seattle,WA,98144.0,1282301295,2,SOUTHEAST,47.57256,-122.29265,1.0,2,47560,0,47560,Distribution Center,23146.0,Non-Refrigerated Warehouse,15724.0,Office,8255.0,,Compliant,,Multi-usages,26,1.0,1,3
23674,2016,NonResidential,Small- and Mid-Sized Office,2345 Eastlake,2345 Eastlake Ave E,Seattle,WA,98102.0,2902201025,4,LAKE UNION,47.64113,-122.32625,1.0,3,57132,21908,35224,Office,33705.0,Parking,21908.0,,,,Compliant,,Multi-usages,16,0.6165371420569908,1,2
839,2016,NonResidential,Hotel,Silver Cloud Inn - Broadway,1100 Broadway,Seattle,WA,98122.0,1978201320,3,EAST,47.61210727,-122.3205972,1.0,6,150545,50017,100528,Hotel,100528.0,Parking,50017.0,,,,Compliant,,Multi-usages,13,0.667760470291275,1,2
20440,2016,NonResidential,Small- and Mid-Sized Office,SK Food Group,4600 37th Ave S.W.,Seattle,WA,98126.0,0952007920,1,SOUTHWEST,47.56175,-122.37835,1.0,3,43387,0,43387,Office,45000.0,,,,,,Compliant,,Mono-usage,35,1.0,0,1
19501,2016,NonResidential,Small- and Mid-Sized Office,RLIBuilding,105 14TH AVENUE,Seattle,WA,98122.0,0007600192,3,CENTRAL,47.60191,-122.31438,1.0,3,38460,0,38460,Office,38460.0,,,,,,Compliant,,Mono-usage,106,1.0,0,1
24358,2016,NonResidential,Mixed Use Property,R&K Foods/RE-PC/Brinks,1563 6th Ave S,Seattle,WA,98134.0,7666204640,2,GREATER DUWAMISH,47.58874,-122.32662,1.0,1,46183,0,46183,Non-Refrigerated Warehouse,18871.0,Food Service,14000.0,Retail Store,13312.0,,Compliant,,Multi-usages,85,1.0,1,3
25772,2016,NonResidential,Hospital,Park West Skilled Nursing,1703 California Ave SW,Seattle,WA,98116.0,9274200430,1,SOUTHWEST,47.58767,-122.38672,0.0,3,54863,0,54863,Hospital (General Medical & Surgical),109726.0,,,,,,Compliant,,Mono-usage,55,1.0,0,1
24823,2016,NonResidential,Warehouse,Millwork Supply,2225 1ST AVE S,Seattle,WA,98134.0,7666207185,2,GREATER DUWAMISH,47.58318,-122.3347,1.0,2,52110,0,52110,Non-Refrigerated Warehouse,32000.0,,,,,,Compliant,,Mono-usage,116,1.0,0,1
792,2016,NonResidential,Small- and Mid-Sized Office,McKinstry SEA - 5005 3rd Ave S Office,5005 3rd Avenue S.,Seattle,WA,98134.0,3573700320,2,GREATER DUWAMISH,47.55695,-122.33176,1.0,1,93610,0,93610,Office,101278.0,Data Center,502.0,,,2016,Compliant,,Multi-usages,66,1.0,1,2
24018,2016,NonResidential,K-12 School,St. Edward School,4200 Mead St.,Seattle,WA,98118.0,3330501325,2,SOUTHEAST,47.55095,-122.27978,1.0,2,42252,0,42252,K-12 School,42252.0,,,,,,Compliant,,Mono-usage,104,1.0,0,1
811,2016,NonResidential,Warehouse,City Commerce Park,3849 1st Ave S.,Seattle,WA,98134.0,1824049060,2,GREATER DUWAMISH,47.56733,-122.3352,1.0,1,179413,0,179413,Non-Refrigerated Warehouse,178087.0,,,,,,Compliant,,Mono-usage,70,1.0,0,1
24896,2016,NonResidential,Retail Store,Promenade South 2,2309 S Jackson St,Seattle,WA,98144.0,3646100390,3,CENTRAL,47.59881,-122.30189,1.0,2,23421,0,23421,Retail Store,19271.0,Bank Branch,4150.0,,,,Compliant,,Multi-usages,36,1.0,1,2
21117,2016,NonResidential,Small- and Mid-Sized Office,Administration - Blackford Hall,1000 Seneca St,Seattle,WA,98101.0,1978200305,3,EAST,47.61063,-122.32741,1.0,3,22667,0,22667,Office,22667.0,,,,,,Compliant,,Mono-usage,70,1.0,0,1
28081,2016,NonResidential,Small- and Mid-Sized Office,Brown Bear Car Wash,3977 Leary Way NW,Seattle,WA,98107.0,7442000545,6,Ballard,47.65564,-122.36191,1.0,2,20535,0,20535,Office,13600.0,Distribution Center,8200.0,,,,Compliant,,Multi-usages,28,1.0,1,2
743,2016,NonResidential,Laboratory,Dendreon Pharmaceuticals Inc. (Building Owner is Alexandria Real Estate),1208 Eastlake Avenue East,Seattle,WA,98102.0,2163901160,3,LAKE UNION,47.63079,-122.32693,1.0,4,115748,18382,97366,Laboratory,97365.0,,,,,,Compliant,,Mono-usage,17,0.841189480595777,0,1
194,2016,NonResidential,Retail Store,Northgate Mall,401 Northgate Way,Seattle,WA,98125.0,2926049025,5,NORTH,47.70759,-122.3255,1.0,1,530039,0,530039,Retail Store,505103.0,Restaurant,24936.0,,,,Compliant,,Multi-usages,65,1.0,1,2
23736,2016,NonResidential,Warehouse,Builders Hardware & Supply,1516 15th AVE W,Seattle,WA,98119.0,7666201665,7,MAGNOLIA / QUEEN ANNE,47.6331,-122.37582,1.0,1,47554,0,47554,Non-Refrigerated Warehouse,18133.0,Office,8679.0,Retail Store,2388.0,,Compliant,,Multi-usages,85,1.0,1,5
857,2016,NonResidential,Warehouse,3480 W Marginal Way SW,3480 W Marginal Way SW,Seattle,WA,98053.0,7666705088,1,SOUTHWEST,47.57311,-122.3601,1.0,1,152365,0,152365,Non-Refrigerated Warehouse,149293.0,Office,7858.0,,,,Compliant,,Multi-usages,51,1.0,1,2
25743,2016,NonResidential,Worship Facility,(ID25743) FIRST COVENANT CHURCH,400 E PIKE ST,Seattle,WA,98122.0,8725600475,3,EAST,47.61426,-122.32661,1.0,2,24600,0,24600,Worship Facility,24600.0,,,,,,Compliant,,Mono-usage,106,1.0,0,1
21097,2016,NonResidential,Retail Store,BERGMAN'S LUGGAGE,1907 3RD AVE,Seattle,WA,98101.0,1977201070,7,DOWNTOWN,47.61165,-122.34011,1.0,2,25920,0,25920,Retail Store,25920.0,,,,,,Compliant,,Mono-usage,100,1.0,0,1
21716,2016,NonResidential,Small- and Mid-Sized Office,223 Taylor Avenue North,223 Taylor Avenue North,Seattle,WA,98109.0,1991200270,7,LAKE UNION,47.62038,-122.34668,1.0,2,43183,0,43183,Office,26580.0,Data Center,11497.0,,,,Compliant,,Multi-usages,63,1.0,1,2
21917,2016,NonResidential,Medical Office,Lakeview Medical Building,3216 NE 45th Place,Seattle,WA,98105.0,2436201055,4,NORTHEAST,47.66183,-122.29264,1.0,3,38378,0,38378,Medical Office,35066.0,Parking,3312.0,,,,Compliant,,Multi-usages,49,1.0,1,2
23956,2016,NonResidential,K-12 School,St. Catherine School,8524 8th Ave. NE,Seattle,WA,98115.0,5100400125,5,NORTH,47.69061,-122.31992,1.0,2,23923,0,23923,K-12 School,23923.0,,,,,,Compliant,,Mono-usage,85,1.0,0,1
391,2016,NonResidential,Mixed Use Property,Thaw Building,8300 Military Rd South,Seattle,WA,98108.0,0007400015,2,GREATER DUWAMISH,47.52871,-122.29443,0.0,1,88400,0,88400,Non-Refrigerated Warehouse,33450.0,Office,29620.0,Distribution Center,27715.0,,Compliant,,Multi-usages,46,1.0,1,3
614,2016,NonResidential,Small- and Mid-Sized Office,Interurban Building,157 Yesler Way,Seattle,WA,98104.0,5247800555,7,DOWNTOWN,47.60146,-122.33248,1.0,6,75496,13320,62176,Office,45799.0,Retail Store,9739.0,Restaurant,4689.0,,Compliant,,Multi-usages,116,0.8235668114867013,1,3
21319,2016,NonResidential,Small- and Mid-Sized Office,4th Avenue Building,1408 4th Avenue,Seattle,WA,98101.0,1975700275,7,DOWNTOWN,47.60961,-122.33566,1.0,5,35840,0,35840,Office,35840.0,,,,,,Compliant,,Mono-usage,109,1.0,0,1
21785,2016,NonResidential,Other,AM Building,5907 4th Ave So,Seattle,WA,98108.0,2024049009,2,GREATER DUWAMISH,47.55013,-122.33044,1.0,1,26660,0,26660,Manufacturing/Industrial Plant,26660.0,,,,,,Compliant,,Mono-usage,66,1.0,0,1
620,2016,NonResidential,Mixed Use Property,Pacific Office Automation,1064 4th Ave S,Seattle,WA,98134.0,7666204795,2,GREATER DUWAMISH,47.59334,-122.32905,1.0,3,56700,0,56700,Office,26250.0,Distribution Center,18050.0,Non-Refrigerated Warehouse,12400.0,,Compliant,,Multi-usages,106,1.0,1,3
21182,2016,NonResidential,Small- and Mid-Sized Office,Canal Place - 130 Building,130 Nickerson Street,Seattle,WA,98109.0,1972206650,7,MAGNOLIA / QUEEN ANNE,47.64934,-122.35592,1.0,3,34545,0,34545,Office,34545.0,,,,,,Compliant,,Mono-usage,36,1.0,0,1
27969,2016,NonResidential,Mixed Use Property,1700 Madison Apts. Bldg. 2,1700 E Madison St,Seattle,WA,98122.0,7234601100,3,Central,47.61608,-122.30967,1.0,6,97229,0,97229,Multifamily Housing,45300.0,Parking,35973.0,Retail Store,16956.0,,Compliant,,Multi-usages,12,1.0,1,3
25563,2016,NonResidential,Warehouse,Nautical Landing,2500 Westlake Ave N,Seattle,WA,98109.0,4088804350,7,MAGNOLIA / QUEEN ANNE,47.64306,-122.34219,1.0,2,29498,0,29498,Non-Refrigerated Warehouse,19749.0,Office,9148.0,,,,Compliant,,Multi-usages,48,1.0,1,2
